trip_ID,ID,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,duration,distance,polyline
201301028,AA101633E9BFAEFEA2EBC564F4806817,2013-01-01 1:02:00,2013-01-01 1:29:00,1,-73.971359,40.760246,-74.015205,40.716026,24,7.2,"[(40.76019, -73.9714), (40.76027, -73.9716), (40.76035, -73.97179), (40.75973, -73.97226), (40.7591, -73.97272), (40.75848, -73.97317), (40.75805, -73.97215), (40.75775, -73.97147), (40.75722, -73.97017), (40.75674, -73.96904), (40.7564, -73.9682), (40.75622, -73.96779), (40.75615, -73.96761), (40.75551, -73.96806), (40.75488, -73.96852), (40.75409, -73.96909), (40.75299, -73.96988), (40.7505, -73.97171), (40.74982, -73.9722), (40.74916, -73.9727), (40.74793, -73.97361), (40.74732, -73.97403), (40.74658, -73.97456), (40.74619, -73.97486), (40.74485, -73.97584), (40.74479, -73.97588), (40.74472, -73.97571), (40.74459, -73.97542), (40.74415, -73.97438), (40.74323, -73.97219), (40.74321, -73.97214), (40.74319, -73.97217), (40.74315, -73.97225), (40.74311, -73.9723), (40.74296, -73.97235), (40.74268, -73.97249), (40.74238, -73.97261), (40.74207, -73.97272), (40.74181, -73.97278), (40.74097, -73.97292), (40.74089, -73.97286), (40.74067, -73.97291), (40.74017, -73.97301), (40.73976, -73.9731), (40.73932, -73.97324), (40.73896, -73.9734), (40.73862, -73.97361), (40.73783, -73.97418), (40.73702, -73.97476), (40.73665, -73.97494), (40.73634, -73.97503), (40.73603, -73.97506), (40.73569, -73.97504), (40.73501, -73.97487), (40.7317, -73.97402), (40.73144, -73.97392), (40.73118, -73.97377), (40.73092, -73.97356), (40.73066, -73.97329), (40.73033, -73.97288), (40.72985, -73.97234), (40.72949, -73.97206), (40.72909, -73.97188), (40.7288, -73.9718), (40.7286, -73.97177), (40.72832, -73.97178), (40.72706, -73.97195), (40.72655, -73.97206), (40.72623, -73.97218), (40.72583, -73.97238), (40.72513, -73.97279), (40.72448, -73.9732), (40.72319, -73.97401), (40.72259, -73.97436), (40.72228, -73.9745), (40.72195, -73.97459), (40.72164, -73.97466), (40.72, -73.97485), (40.71905, -73.97497), (40.71839, -73.97507), (40.71792, -73.97517), (40.71735, -73.97534), (40.71682, -73.97555), (40.7162, -73.97585), (40.71564, -73.97614), (40.71434, -73.97681), (40.71298, -73.97751), (40.71259, -73.97771), (40.71224, -73.97792), (40.71194, -73.97818), (40.71176, -73.97839), (40.71161, -73.97859), (40.71144, -73.97885), (40.71117, -73.97943), (40.711, -73.98003), (40.71095, -73.9803), (40.71087, -73.98129), (40.71078, -73.98254), (40.71065, -73.98449), (40.71042, -73.98648), (40.7101, -73.98925), (40.70972, -73.9919), (40.70957, -73.99291), (40.70927, -73.99518), (40.70893, -73.99755), (40.70883, -73.99797), (40.7087, -73.9984), (40.70862, -73.99859), (40.70857, -73.99862), (40.70837, -73.99907), (40.70786, -74.0), (40.70721, -74.00128), (40.70714, -74.00144), (40.70704, -74.00162), (40.7063, -74.00291), (40.70606, -74.00331), (40.7052, -74.00465), (40.70369, -74.00702), (40.70283, -74.00843), (40.70225, -74.00935), (40.70203, -74.00981), (40.70198, -74.00998), (40.7018, -74.01071), (40.70166, -74.01135), (40.70133, -74.01276), (40.70127, -74.01313), (40.70125, -74.01358), (40.70125, -74.01376), (40.7013, -74.01418), (40.70136, -74.01451), (40.70149, -74.01485), (40.70159, -74.01505), (40.70172, -74.01525), (40.7019, -74.01548), (40.70225, -74.01577), (40.70244, -74.01589), (40.70265, -74.01598), (40.70419, -74.01655), (40.70436, -74.01658), (40.70483, -74.0166), (40.70498, -74.0166), (40.70521, -74.01654), (40.70653, -74.01605), (40.70656, -74.01599), (40.70707, -74.0158), (40.70751, -74.0156), (40.70787, -74.01544), (40.70883, -74.01508), (40.70935, -74.01492), (40.70997, -74.01468), (40.71044, -74.01456), (40.71087, -74.01443), (40.71154, -74.01427), (40.71213, -74.01416), (40.71314, -74.0139), (40.71441, -74.01341), (40.71488, -74.01329), (40.71522, -74.01322), (40.7153, -74.0137), (40.71537, -74.01412), (40.71544, -74.01458), (40.71552, -74.01472), (40.71559, -74.01483), (40.71562, -74.01489), (40.71583, -74.01537), (40.71597, -74.01527), (40.716, -74.01519)]"
201301029,4004F56F4F77866DBFB567581B21A436,2013-01-01 1:07:00,2013-01-01 1:50:00,1,-73.985992,40.722206,-74.04216,40.764366,27,7.2,"[(40.7222, -73.986), (40.72258, -73.98724), (40.72294, -73.98838), (40.72306, -73.98881), (40.72368, -73.99083), (40.72411, -73.99225), (40.72418, -73.99252), (40.7243, -73.99284), (40.72455, -73.99357), (40.72512, -73.99517), (40.72528, -73.99581), (40.72545, -73.99657), (40.72549, -73.99672), (40.72539, -73.9968), (40.72524, -73.99692), (40.72432, -73.9977), (40.72278, -73.99901), (40.72179, -73.99987), (40.72293, -74.00217), (40.72326, -74.00284), (40.7233, -74.00301), (40.72337, -74.00332), (40.72355, -74.0043), (40.72367, -74.00505), (40.72376, -74.00598), (40.72381, -74.00606), (40.72382, -74.00615), (40.72385, -74.00629), (40.72391, -74.00647), (40.72397, -74.00659), (40.72407, -74.00674), (40.72421, -74.0069), (40.7243, -74.00696), (40.72444, -74.00699), (40.72471, -74.00701), (40.72489, -74.00698), (40.72507, -74.00697), (40.7253, -74.00704), (40.72546, -74.00714), (40.7256, -74.00729), (40.72571, -74.00745), (40.72581, -74.00766), (40.72585, -74.00783), (40.72594, -74.00877), (40.72613, -74.01051), (40.72633, -74.01191), (40.7264, -74.01263), (40.72647, -74.01332), (40.72664, -74.01494), (40.72673, -74.01554), (40.72698, -74.01716), (40.72727, -74.01902), (40.72821, -74.02507), (40.7285, -74.02693), (40.72868, -74.02893), (40.72897, -74.03203), (40.72902, -74.03233), (40.72911, -74.03258), (40.72953, -74.03386), (40.73012, -74.03559), (40.73019, -74.03578), (40.73029, -74.03595), (40.73071, -74.0365), (40.73097, -74.03688), (40.73114, -74.0372), (40.73134, -74.03763), (40.73138, -74.03774), (40.73145, -74.03848), (40.7316, -74.03997), (40.73178, -74.042), (40.73205, -74.04487), (40.73204, -74.04516), (40.732, -74.04576), (40.73195, -74.04629), (40.73183, -74.04697), (40.7317, -74.04801), (40.73152, -74.04905), (40.73127, -74.05008), (40.73122, -74.05043), (40.7312, -74.05086), (40.73121, -74.0511), (40.73127, -74.05151), (40.73138, -74.05189), (40.73151, -74.05218), (40.73167, -74.05245), (40.73198, -74.05287), (40.73233, -74.05329), (40.73256, -74.05354), (40.73364, -74.0548), (40.73591, -74.05744), (40.73803, -74.05991), (40.73812, -74.06004), (40.73827, -74.06025), (40.73852, -74.06074), (40.73877, -74.06127), (40.73896, -74.06179), (40.73917, -74.06261), (40.73925, -74.06306), (40.7393, -74.06347), (40.73931, -74.06361), (40.73936, -74.06365), (40.73937, -74.06367), (40.73942, -74.064), (40.73947, -74.06459), (40.73951, -74.06473), (40.73957, -74.06493), (40.73973, -74.06486), (40.74004, -74.06466), (40.74039, -74.06429), (40.74066, -74.06404), (40.74083, -74.06391), (40.74131, -74.06363), (40.74156, -74.06352), (40.74197, -74.06341), (40.74246, -74.06327), (40.74296, -74.06311), (40.74319, -74.06304), (40.74351, -74.06292), (40.74487, -74.06251), (40.74549, -74.06231), (40.74637, -74.06199), (40.74696, -74.06179), (40.7473, -74.06161), (40.74768, -74.0614), (40.74868, -74.06088), (40.74934, -74.0605), (40.7495, -74.06039), (40.74981, -74.06015), (40.75018, -74.05981), (40.75062, -74.05936), (40.75102, -74.05892), (40.75138, -74.05851), (40.75165, -74.05825), (40.75282, -74.05733), (40.75422, -74.05624), (40.75531, -74.05541), (40.75655, -74.05453), (40.75676, -74.05436), (40.75698, -74.05417), (40.757, -74.0541), (40.75707, -74.05397), (40.75722, -74.05375), (40.75766, -74.05317), (40.75843, -74.05237), (40.75877, -74.05199), (40.75923, -74.0515), (40.75948, -74.05125), (40.75968, -74.05109), (40.7598, -74.05102), (40.75998, -74.05089), (40.75988, -74.05068), (40.75961, -74.05012), (40.75948, -74.04987), (40.75932, -74.04971), (40.75907, -74.04955), (40.75861, -74.0493), (40.75857, -74.04927), (40.75853, -74.04919), (40.75842, -74.04886), (40.75832, -74.04857), (40.7583, -74.04842), (40.75799, -74.04753), (40.75771, -74.04674), (40.75738, -74.04584), (40.75773, -74.04558), (40.7583, -74.04519), (40.7587, -74.04492), (40.75929, -74.04454), (40.75969, -74.0443), (40.75989, -74.04419), (40.76036, -74.04386), (40.76139, -74.04305), (40.76244, -74.04223), (40.76254, -74.04217), (40.76278, -74.04208), (40.76301, -74.04205), (40.76334, -74.04208), (40.76438, -74.04221)]"
201301030,F606ADBB4A1DE7876745919B56A7498B,2013-01-01 1:10:33,2013-01-01 1:24:50,2,-73.863113,40.769459,-73.863113,40.769459,1,1,"[(40.76957, -73.86408)]"
201301031,6CD601F956CB2A01BEE445000A50E034,2013-01-01 1:13:00,2013-01-01 1:23:00,1,-73.966423,40.754017,-73.932961,40.76387,12,3.1,"[(40.754, -73.96644), (40.75388, -73.96616), (40.75422, -73.9659), (40.7554, -73.96506), (40.7564, -73.96434), (40.75717, -73.96376), (40.75786, -73.96326), (40.75831, -73.96293), (40.75876, -73.964), (40.75896, -73.96448), (40.75912, -73.96436), (40.75931, -73.96422), (40.75957, -73.96404), (40.75996, -73.96378), (40.76029, -73.96355), (40.76043, -73.96347), (40.76048, -73.96341), (40.7605, -73.96335), (40.76051, -73.96326), (40.76049, -73.96315), (40.76025, -73.96261), (40.75992, -73.96183), (40.75968, -73.96114), (40.75947, -73.96058), (40.75925, -73.96005), (40.75899, -73.95943), (40.75839, -73.95803), (40.75768, -73.95639), (40.75733, -73.95558), (40.75689, -73.95461), (40.75638, -73.95346), (40.75558, -73.95162), (40.75495, -73.95018), (40.75422, -73.94846), (40.7531, -73.9459), (40.75293, -73.94549), (40.75283, -73.94531), (40.75266, -73.94504), (40.75262, -73.94501), (40.75252, -73.94484), (40.75233, -73.94449), (40.75197, -73.94365), (40.75171, -73.943), (40.75163, -73.94288), (40.75155, -73.94282), (40.75145, -73.94282), (40.75136, -73.94287), (40.75079, -73.94338), (40.75047, -73.94375), (40.75045, -73.94386), (40.75048, -73.94397), (40.7507, -73.94442), (40.7509, -73.94482), (40.7511, -73.94522), (40.7518, -73.94455), (40.75214, -73.94422), (40.75257, -73.94382), (40.75401, -73.94243), (40.75693, -73.93963), (40.7581, -73.9385), (40.75871, -73.93791), (40.75939, -73.93727), (40.76052, -73.9362), (40.76229, -73.93451), (40.76388, -73.93299)]"
201301032,8669D9002FF4D63D433C5D9CCA710D7C,2013-01-01 1:15:00,2013-01-01 1:57:00,5,-73.964783,40.801876,-73.956032,40.821388,8,1.7,"[(40.80187, -73.9647), (40.80229, -73.96439), (40.80257, -73.96415), (40.80276, -73.96399), (40.80301, -73.96382), (40.80338, -73.96467), (40.80379, -73.96567), (40.80416, -73.9666), (40.80477, -73.96804), (40.80481, -73.9681), (40.80486, -73.96813), (40.80496, -73.96815), (40.80502, -73.96817), (40.80513, -73.96813), (40.80551, -73.96793), (40.80557, -73.96792), (40.80563, -73.96793), (40.8057, -73.968), (40.80572, -73.96807), (40.80585, -73.968), (40.8063, -73.96777), (40.80695, -73.9674), (40.80743, -73.96708), (40.80767, -73.96692), (40.8079, -73.96674), (40.80815, -73.96654), (40.80828, -73.96643), (40.80881, -73.96578), (40.80898, -73.96568), (40.80958, -73.96524), (40.81075, -73.96439), (40.81241, -73.9632), (40.81285, -73.96286), (40.81346, -73.96241), (40.81351, -73.96236), (40.81358, -73.96234), (40.81386, -73.96223), (40.81404, -73.96217), (40.81414, -73.96211), (40.81493, -73.96155), (40.81514, -73.96143), (40.81534, -73.96136), (40.81566, -73.96126), (40.81605, -73.96119), (40.81631, -73.96126), (40.81649, -73.96128), (40.81661, -73.96126), (40.81676, -73.96122), (40.81681, -73.96122), (40.81687, -73.96118), (40.81703, -73.96106), (40.81755, -73.96068), (40.81817, -73.96024), (40.82003, -73.95887), (40.82064, -73.95841), (40.8207, -73.95837), (40.82077, -73.95827), (40.82088, -73.95815), (40.82101, -73.95792), (40.8211, -73.9576), (40.82116, -73.9574), (40.8217, -73.95677), (40.82163, -73.95663), (40.82138, -73.95604)]"
201301033,B4C414BA3488EBECF8A633B313A41B00,2013-01-01 1:16:00,2013-01-01 1:25:00,1,-74.002495,40.72506,-74.01593,40.709934,11,1.6,"[(40.72506, -74.00249), (40.72384, -74.00351), (40.72347, -74.00383), (40.72355, -74.0043), (40.72362, -74.00474), (40.72367, -74.00505), (40.72376, -74.00598), (40.72375, -74.00608), (40.72366, -74.00614), (40.72263, -74.0063), (40.72207, -74.00638), (40.72096, -74.00659), (40.72058, -74.00666), (40.72045, -74.0067), (40.71978, -74.00681), (40.71996, -74.00859), (40.72013, -74.01023), (40.7203, -74.01206), (40.72033, -74.01228), (40.72022, -74.01231), (40.71987, -74.01239), (40.71899, -74.0126), (40.71819, -74.01279), (40.71736, -74.01301), (40.71528, -74.01354), (40.71432, -74.01377), (40.71379, -74.01394), (40.71326, -74.0141), (40.71309, -74.01418), (40.71276, -74.01427), (40.71262, -74.01431), (40.7122, -74.01442), (40.71128, -74.01464), (40.71069, -74.0148), (40.71046, -74.01485), (40.70983, -74.01505), (40.70985, -74.01528), (40.70996, -74.01581), (40.70998, -74.01591)]"
201301034,7EE820827C3806BB69720C14B64EA031,2013-01-01 1:17:00,2013-01-01 1:30:00,5,-73.97654,40.75201,-74.015533,40.709824,16,6.2,"[(40.75173, -73.97675), (40.7511, -73.97523), (40.75017, -73.97304), (40.74935, -73.97107), (40.74919, -73.97069), (40.7489, -73.97002), (40.74884, -73.97001), (40.74865, -73.96958), (40.74838, -73.96895), (40.74826, -73.96867), (40.74821, -73.96858), (40.74816, -73.96853), (40.74805, -73.96848), (40.748, -73.96849), (40.74793, -73.96852), (40.74778, -73.9686), (40.74752, -73.96879), (40.74695, -73.96923), (40.74678, -73.9694), (40.74623, -73.96996), (40.74584, -73.97037), (40.74531, -73.97083), (40.7449, -73.97114), (40.74478, -73.97123), (40.74457, -73.97131), (40.74388, -73.97168), (40.74331, -73.97204), (40.74321, -73.97214), (40.74316, -73.97222), (40.74313, -73.97228), (40.74279, -73.97244), (40.74231, -73.97264), (40.74177, -73.97279), (40.74097, -73.97292), (40.74089, -73.97286), (40.74073, -73.9729), (40.7406, -73.97292), (40.74006, -73.97304), (40.73964, -73.97313), (40.73922, -73.97328), (40.7389, -73.97344), (40.73853, -73.97367), (40.73762, -73.97433), (40.73719, -73.97465), (40.73695, -73.9748), (40.7368, -73.97488), (40.73656, -73.97497), (40.73625, -73.97505), (40.73602, -73.97506), (40.73568, -73.97504), (40.73475, -73.97481), (40.73259, -73.97426), (40.73193, -73.97409), (40.73159, -73.97398), (40.73129, -73.97384), (40.73107, -73.97369), (40.73085, -73.97349), (40.73059, -73.9732), (40.73023, -73.97276), (40.73001, -73.97249), (40.7297, -73.97221), (40.72933, -73.97197), (40.72901, -73.97185), (40.72869, -73.97178), (40.72848, -73.97177), (40.72794, -73.97183), (40.72686, -73.97198), (40.72638, -73.97212), (40.72603, -73.97227), (40.72564, -73.97248), (40.72507, -73.97282), (40.72446, -73.97321), (40.72289, -73.9742), (40.72249, -73.97441), (40.72217, -73.97453), (40.72185, -73.97462), (40.72131, -73.97469), (40.7196, -73.9749), (40.71887, -73.97499), (40.71835, -73.97507), (40.71787, -73.97518), (40.71727, -73.97537), (40.71662, -73.97563), (40.71611, -73.9759), (40.71554, -73.97619), (40.71426, -73.97685), (40.71284, -73.97759), (40.71234, -73.97786), (40.71194, -73.97818), (40.71161, -73.97859), (40.71145, -73.97883), (40.71127, -73.97919), (40.71113, -73.97954), (40.71106, -73.97976), (40.71095, -73.98029), (40.71085, -73.9816), (40.71077, -73.9827), (40.71063, -73.98468), (40.71026, -73.98786), (40.71007, -73.98949), (40.70966, -73.99234), (40.70947, -73.99356), (40.70922, -73.99551), (40.709, -73.99714), (40.70889, -73.99773), (40.70878, -73.99815), (40.70867, -73.99848), (40.70862, -73.99859), (40.70857, -73.99862), (40.70849, -73.9988), (40.7083, -73.99922), (40.70769, -74.00033), (40.70733, -74.00104), (40.7072, -74.00134), (40.70689, -74.00187), (40.70622, -74.00306), (40.70592, -74.00353), (40.70513, -74.00477), (40.7036, -74.00717), (40.70265, -74.00872), (40.70231, -74.00925), (40.70211, -74.00961), (40.70193, -74.01013), (40.70152, -74.01197), (40.70131, -74.0129), (40.70127, -74.0132), (40.70125, -74.01359), (40.70126, -74.01387), (40.70132, -74.01429), (40.70137, -74.01452), (40.70154, -74.01495), (40.70165, -74.01515), (40.7018, -74.01536), (40.7019, -74.01548), (40.70216, -74.0157), (40.70231, -74.01581), (40.70244, -74.01589), (40.70282, -74.01605), (40.70408, -74.01651), (40.70425, -74.01656), (40.70442, -74.01659), (40.70488, -74.0166), (40.70504, -74.01659), (40.70588, -74.01628), (40.70653, -74.01605), (40.70656, -74.01599), (40.70667, -74.01596), (40.70699, -74.01583), (40.70724, -74.01573), (40.70759, -74.01556), (40.70814, -74.01534), (40.7089, -74.01506), (40.70942, -74.01489), (40.70981, -74.01473), (40.71013, -74.01464), (40.71106, -74.01439), (40.71115, -74.01467), (40.71082, -74.01477), (40.71053, -74.01484), (40.70995, -74.01502), (40.70983, -74.01505), (40.70985, -74.0152), (40.70988, -74.01543), (40.70989, -74.01551)]"
201301035,61487CEF9292FF5349BD16EED14B8F92,2013-01-01 1:19:00,2013-01-01 1:25:00,1,-74.00415,40.742023,-74.005669,40.743607,4,0.5,"[(40.74215, -74.00406), (40.7413, -74.0021), (40.74108, -74.00154), (40.74132, -74.00138), (40.74139, -74.00133), (40.74167, -74.00113), (40.74197, -74.00181), (40.74204, -74.00197), (40.74234, -74.00269), (40.74358, -74.00567)]"
201301036,61D1F3B8FAF80EA035086A0D5C31F8BA,2013-01-01 1:21:00,2013-01-01 1:22:00,2,-73.99366,40.724606,-73.99366,40.724606,1,1,"[(40.72459, -73.99367)]"
201301037,4E7D29EFA70E1D471AEB85F153DE1554,2013-01-01 1:23:00,2013-01-01 1:33:00,2,-73.989899,40.700722,-74.003342,40.722927,10,2.0,"[(40.70072, -73.9899), (40.70093, -73.99021), (40.70142, -73.99082), (40.70218, -73.9918), (40.70286, -73.99263), (40.70435, -73.99446), (40.70469, -73.99491), (40.70532, -73.99568), (40.70583, -73.99635), (40.70639, -73.99703), (40.70662, -73.9973), (40.70677, -73.99751), (40.70719, -73.99803), (40.70753, -73.99848), (40.70803, -73.99915), (40.70853, -73.9998), (40.70889, -74.00025), (40.70926, -74.00073), (40.71016, -74.00185), (40.71136, -74.00338), (40.71195, -74.00411), (40.71222, -74.00444), (40.71238, -74.00451), (40.71255, -74.00449), (40.71268, -74.00441), (40.71311, -74.00403), (40.71367, -74.0035), (40.71385, -74.00325), (40.71409, -74.00288), (40.71428, -74.00265), (40.71444, -74.00252), (40.71479, -74.00234), (40.71524, -74.00207), (40.71574, -74.0017), (40.71638, -74.00121), (40.71716, -74.00064), (40.71771, -74.0002), (40.71803, -73.99996), (40.71896, -74.00129), (40.72039, -74.00327), (40.72087, -74.00393), (40.72138, -74.00463), (40.72148, -74.00455), (40.72163, -74.00442), (40.72239, -74.00378), (40.72292, -74.00332)]"
201301038,A87E2C633EEB9BCF863389CCE1C6D8F9,2013-01-01 1:27:00,2013-01-01 2:03:00,1,-73.997154,40.721455,-73.954765,40.783707,24,7.2,"[(40.72139, -73.99719), (40.72147, -73.99741), (40.72182, -73.99727), (40.72229, -73.99709), (40.72238, -73.99708), (40.72283, -73.9969), (40.72343, -73.99667), (40.72348, -73.99665), (40.72368, -73.99647), (40.72502, -73.99537), (40.72493, -73.99506), (40.72442, -73.99362), (40.72425, -73.99316), (40.72413, -73.9928), (40.72406, -73.99254), (40.7238, -73.9917), (40.72368, -73.9913), (40.72362, -73.99108), (40.72337, -73.9903), (40.72312, -73.98943), (40.72287, -73.98868), (40.72267, -73.98804), (40.72263, -73.98782), (40.72248, -73.98733), (40.72223, -73.98652), (40.72194, -73.98555), (40.72143, -73.98387), (40.72063, -73.98122), (40.71988, -73.97879), (40.7193, -73.97741), (40.71922, -73.97716), (40.71889, -73.9755), (40.7188, -73.97519), (40.71879, -73.97505), (40.71879, -73.97492), (40.71882, -73.97484), (40.71892, -73.97475), (40.71903, -73.97471), (40.71929, -73.97468), (40.72039, -73.97456), (40.72092, -73.97454), (40.72106, -73.97459), (40.72132, -73.97456), (40.72183, -73.97448), (40.72211, -73.97441), (40.72256, -73.97424), (40.72295, -73.97401), (40.7236, -73.9736), (40.72513, -73.97264), (40.72578, -73.97226), (40.72626, -73.97203), (40.72658, -73.97192), (40.72681, -73.97186), (40.72723, -73.9718), (40.72794, -73.97169), (40.72813, -73.97167), (40.72851, -73.97164), (40.72885, -73.97167), (40.72927, -73.9718), (40.72967, -73.97203), (40.72994, -73.97226), (40.73005, -73.97237), (40.73041, -73.97281), (40.73069, -73.97313), (40.73087, -73.97334), (40.73124, -73.97364), (40.73145, -73.97377), (40.73178, -73.97391), (40.73199, -73.97397), (40.73249, -73.97409), (40.73351, -73.97435), (40.73504, -73.97474), (40.73549, -73.97486), (40.73576, -73.9749), (40.73615, -73.97491), (40.73658, -73.97482), (40.73696, -73.97465), (40.73719, -73.97449), (40.73825, -73.97372), (40.73863, -73.97344), (40.73892, -73.97327), (40.73924, -73.97312), (40.74009, -73.97283), (40.74061, -73.97267), (40.74123, -73.97255), (40.74235, -73.97231), (40.74277, -73.97219), (40.74307, -73.97206), (40.74339, -73.97188), (40.74396, -73.97151), (40.74495, -73.97084), (40.74559, -73.9703), (40.74593, -73.96996), (40.74659, -73.96925), (40.74695, -73.9689), (40.7474, -73.96852), (40.74877, -73.96738), (40.75068, -73.96579), (40.75158, -73.965), (40.75206, -73.96454), (40.75265, -73.96398), (40.75324, -73.96346), (40.75368, -73.96313), (40.75427, -73.96262), (40.75485, -73.96211), (40.75507, -73.96187), (40.75525, -73.96164), (40.75586, -73.96083), (40.75624, -73.96051), (40.7567, -73.96016), (40.75749, -73.95951), (40.75821, -73.95891), (40.75877, -73.95851), (40.75914, -73.95822), (40.75939, -73.95807), (40.75957, -73.95795), (40.75964, -73.95788), (40.75981, -73.95768), (40.75997, -73.95747), (40.76062, -73.95654), (40.7612, -73.95579), (40.76244, -73.95441), (40.76289, -73.95398), (40.76506, -73.95209), (40.76594, -73.95129), (40.76645, -73.95084), (40.76682, -73.95058), (40.767, -73.95044), (40.76753, -73.94997), (40.76787, -73.94966), (40.76814, -73.94946), (40.76868, -73.94905), (40.76894, -73.9488), (40.76987, -73.94793), (40.77019, -73.94759), (40.77108, -73.94677), (40.77131, -73.94655), (40.7718, -73.94595), (40.77243, -73.94519), (40.77256, -73.94502), (40.77278, -73.94479), (40.77327, -73.94434), (40.77438, -73.94332), (40.77492, -73.9429), (40.77522, -73.94273), (40.77561, -73.94257), (40.77591, -73.94249), (40.77616, -73.94246), (40.77637, -73.94245), (40.77659, -73.94247), (40.77694, -73.94254), (40.77797, -73.94284), (40.77831, -73.94298), (40.77969, -73.94362), (40.78029, -73.94385), (40.78077, -73.94398), (40.78119, -73.94407), (40.78129, -73.94401), (40.78134, -73.94402), (40.78154, -73.94402), (40.7819, -73.94399), (40.78223, -73.94391), (40.78274, -73.94378), (40.78281, -73.94375), (40.78288, -73.94371), (40.78302, -73.94404), (40.78306, -73.94413), (40.78323, -73.94455), (40.78332, -73.94487), (40.78365, -73.94564), (40.78427, -73.94711), (40.7851, -73.94909), (40.78519, -73.94934), (40.78569, -73.95052), (40.78598, -73.95118), (40.7866, -73.95265), (40.78561, -73.95338), (40.78467, -73.95407), (40.78372, -73.95476), (40.78371, -73.95477)]"
201301039,6F8D4888EFC6C2562729EA66424028D8,2013-01-01 1:31:00,2013-01-01 1:45:00,1,-73.989349,40.718884,-74.001694,40.74593,22,3.4,"[(40.71883, -73.98938), (40.71824, -73.98747), (40.72009, -73.98651), (40.72205, -73.9855), (40.72229, -73.98627), (40.72248, -73.98693), (40.72278, -73.98786), (40.72319, -73.98923), (40.72378, -73.9912), (40.72418, -73.99252), (40.72477, -73.99416), (40.72506, -73.995), (40.72515, -73.99527), (40.72538, -73.99625), (40.72553, -73.99686), (40.72559, -73.99701), (40.72619, -73.99824), (40.727, -73.99988), (40.72776, -74.00143), (40.72824, -74.00241), (40.72836, -74.00267), (40.72837, -74.00277), (40.72839, -74.00303), (40.7284, -74.00319), (40.72891, -74.00844), (40.72893, -74.00883), (40.72896, -74.00907), (40.72905, -74.0099), (40.72911, -74.01041), (40.72914, -74.01057), (40.72926, -74.01055), (40.72973, -74.0105), (40.73119, -74.01036), (40.73209, -74.01027), (40.73381, -74.0101), (40.73531, -74.00997), (40.73689, -74.00984), (40.73744, -74.00981), (40.73788, -74.00983), (40.73852, -74.00992), (40.73874, -74.00994), (40.73894, -74.00994), (40.73919, -74.0099), (40.73931, -74.00987), (40.73945, -74.00982), (40.73978, -74.00966), (40.74046, -74.00925), (40.74066, -74.00915), (40.74077, -74.0091), (40.74088, -74.00908), (40.74155, -74.0089), (40.7419, -74.00879), (40.7422, -74.00872), (40.74236, -74.00871), (40.74234, -74.00852), (40.74244, -74.00809), (40.74246, -74.00803), (40.74253, -74.00792), (40.74276, -74.00776), (40.74307, -74.00755), (40.74347, -74.00723), (40.74389, -74.00694), (40.7445, -74.0065), (40.74499, -74.00614), (40.74582, -74.00553), (40.74627, -74.00522), (40.74678, -74.00485), (40.74704, -74.00465), (40.7477, -74.00417), (40.74743, -74.00355), (40.74651, -74.00137), (40.74624, -74.00156), (40.74596, -74.00176)]"
